id,time_event,title_en,title_zh,source_names,match_score
e5d90777a63406ec,2026-07-23 17:10:06,JPMorgan says AI-themed ETF launches rose despite weak quarter,摩根大通称AI主题ETF逆势增长,"[""CNBC-Finance""]",0.422
bfbb4b4ccb816330,2026-07-23 17:09:11,POL Ithaca Hardfork Scheduled for July 29,POL将于7月29日进行Ithaca硬分叉,"[""CoinMarketCal""]",0.367
78f38e7a5ba0555d,2026-07-23 17:05:36,MoonPay adds Discover cards for U.S. crypto buys and sells,MoonPay在美国接入Discover卡,"[""TheBlock""]",0.517
972b364177334ea9,2026-07-23 17:05:36,MoonPay adds Discover card support for U.S. crypto transactions,MoonPay支持美国Discover购售加密货币,"[""TheBlock""]",0.48
005096198a98ec53,2026-07-23 16:56:43,Uniswap v4 Adds Permissioned Pools for Regulated Assets,Uniswap v4上线许可池,"[""TheDefiant""]",0.414
957aa011693e0156,2026-07-23 16:56:43,Uniswap v4 launches permissioned pools for regulated assets,Uniswap v4上线许可池,"[""TheDefiant""]",0.35
44fe21b2803a08c4,2026-07-23 16:41:02,"KAIO tokenizes Mubadala fund on Base, Solana, and Sui",KAIO将穆巴达拉基金上链至Base、Solana和Sui,"[""TheDefiant""]",0.416
462ac02515c3070f,2026-07-23 16:31:59,Swan CEO alleges Tether uses Twenty One for U.S. political influence,Swan CEO称Twenty One服务Tether政治利益,"[""TheBlock""]",0.477
9234c051829d3d61,2026-07-23 16:31:59,Swan CEO Alleges Twenty One Serves Tether’s U.S. Political Interests,Swan CEO称Twenty One服务Tether政治利益,"[""TheBlock""]",0.415
0bdb9250e65c9b5b,2026-07-23 16:13:49,"SEC Peirce says onchain vaults, lending may trigger securities laws",SEC皮尔斯称链上金库与借贷或涉证券法,"[""TheDefiant""]",0.431
fb979a761cd523ca,2026-07-23 16:13:49,SEC’s Peirce says onchain vaults and lending may face securities rules,SEC委员称链上金库借贷或涉证券法,"[""TheDefiant""]",0.42
18c986f71dee7f24,2026-07-23 16:02:34,CertiK details exploit method using repeated setLatestData() calls,CertiK披露重复调用漏洞手法,"[""X/CertiKAlert""]",0.406
6fc096b07577decf,2026-07-23 16:02:34,CertiK details exploit using double setLatestData calls,CertiK披露双次setLatestData利用细节,"[""X/CertiKAlert""]",0.426
64ff0b2e2050f2ea,2026-07-23 16:00:00,Coinbase pushes AI agent payments via x402 standard,Coinbase推进AI代理支付方案,"[""TheBlock""]",0.446
02c5f87ab69f0903,2026-07-23 15:58:36,BitMEX to shut exchange on Sept. 23 after strategic review,BitMEX将于9月23日关闭交易所,"[""TheDefiant""]",0.4
7fd64bb16bcf9dc7,2026-07-23 15:17:38,Bitcoin security consortium commits $15M for quantum-resistance research,比特币安全联盟承诺1500万美元抗量子研究,"[""Decrypt""]",0.4
89566d5d8bb55cec,2026-07-23 15:17:38,Bitcoin consortium commits $15M to quantum-resistance research,比特币财团承诺1500万美元抗量子研究,"[""Decrypt""]",0.419
9375ea71673556c4,2026-07-23 13:45:41,He Yi X post provides no verifiable crypto details,何一X动态未披露可验证信息,"[""X/heyibinance""]",0.446
e50a55431e0de1c6,2026-07-23 13:45:41,He Yi posts emoji-only message on X,何一在X发布纯表情动态,"[""X/heyibinance""]",0.35
2153f26151cb31f4,2026-07-23 13:40:41,"Strategy, BlackRock join $15M Bitcoin quantum security consortium",Strategy与贝莱德加入1500万美元比特币抗量子联盟,"[""TheBlock""]",0.472
661bd9fed09057cd,2026-07-23 13:40:41,"BlackRock, Strategy join $15M Bitcoin quantum security consortium",贝莱德与Strategy组建1500万美元比特币抗量子联盟,"[""TheBlock""]",0.415
0b80e494e9882efb,2026-07-23 13:39:10,TheBlock Explains Proof of Reserves After FTX Collapse,TheBlock解读储备证明意义,"[""TheBlock""]",0.4
2d87ce65f99927c8,2026-07-23 13:39:10,The Block explains proof-of-reserves after FTX trust crisis,The Block解析储备证明意义,"[""TheBlock""]",0.431
08d6d747c49eaf13,2026-07-23 13:00:00,"LayerZero, Keeta link tokenized deposits across 4 chains",LayerZero与Keeta打通四链存款代币,"[""TheBlock""]",0.41
87c8338cbf0d8961,2026-07-23 13:00:00,Flow Traders pilots Lombard bitcoin-backed stablecoin credit strategy,Flow Traders试点Lombard比特币抵押借贷,"[""TheBlock""]",0.443
f85af7dae5d4d39f,2026-07-23 13:00:00,Flow Traders pilots Lombard bitcoin-backed credit strategy,Flow Traders试点Lombard比特币抵押信贷,"[""TheBlock""]",0.386
54927f68e3d653dc,2026-07-23 12:34:20,UN says Southeast Asia scams caused up to $114B yearly losses,联合国称东南亚诈骗年损失高达1140亿美元,"[""Decrypt""]",0.466
9eb6f6c2db601f3e,2026-07-23 12:34:20,UN: Southeast Asian scam networks stole up to $114B yearly,联合国：东南亚诈骗年损失高达1140亿美元,"[""Decrypt""]",0.508
4049a5540562272d,2026-07-23 12:02:52,Bitwise CIO Says Wall Street Onchain Could Fuel Crypto Bull Market,Bitwise高管称华尔街上链或推升牛市,"[""Decrypt""]",0.422
acfc5c4c1f5ff4f0,2026-07-23 12:02:52,Bitwise CIO says Wall Street onchain could fuel next bull market,Bitwise称华尔街上链或推动下轮牛市,"[""Decrypt""]",0.443
835b3bb530faf860,2026-07-23 11:10:51,CertiK Says Wrench Attacks Cost Crypto Holders $124M in H1,CertiK称上半年扳手袭击损失1.24亿美元,"[""Decrypt""]",0.444
a1366e2ba0da2b57,2026-07-23 11:10:51,CertiK Reports $124M Lost to Crypto Wrench Attacks in H1,CertiK：上半年加密扳手袭击损失1.24亿美元,"[""Decrypt""]",0.414
c31915b1952b4e2c,2026-07-23 10:38:13,Smarter Web sells 178 BTC to repay $11.7M note,Smarter Web卖出178枚BTC偿还1170万美元债务,"[""TheBlock""]",0.393
f93291f94b6e1f8d,2026-07-23 10:38:13,Smarter Web Sells 178 BTC to Repay $11.7M Convertible,Smarter Web售178枚BTC偿还1170万美元债务,"[""TheBlock""]",0.388
a1b5e8b93c1dd7bb,2026-07-23 10:24:09,AFX Trade loses $24M in bridge exploit on Arbitrum,Arbitrum永续DEX AFX遭窃2400万美元,"[""Decrypt""]",0.37
b6f8ab5956f17081,2026-07-23 09:38:43,BlockBeats Highlights Kimi K3 Open-Source Countdown,BlockBeats聚焦Kimi K3开源倒计时,"[""BlockBeats文章""]",0.362
fc4ddbdb3e81eb11,2026-07-23 09:38:43,BlockBeats Highlights Kimi K3 Open-Source Hype Ahead of Release,BlockBeats关注Kimi K3开源预期,"[""BlockBeats文章""]",0.343
4d3e957fdc8b14ee,2026-07-23 09:09:42,"Circle, Kakao and Toss explore stablecoin rails in South Korea",Circle联手Kakao与Toss探索韩稳定币支付,"[""TheBlock""]",0.478
8fe9fea13063cf53,2026-07-23 08:53:51,"BitMEX to Shut Down Platform on Sept. 23, 2026",BitMEX将于2026年9月23日关停,"[""BlockBeats文章"", ""TheDefiant""]",0.424
df74e75faee24bd1,2026-07-23 08:53:51,"BitMEX to Shut Trading Platform on Sept. 23, 2026",BitMEX将于2026年9月23日关停,"[""BlockBeats文章""]",0.404
7ec3d61536de3b71,2026-07-23 08:46:51,BitMEX to Shut Down on September 23,BitMEX将于9月23日关闭,"[""Decrypt""]",0.46
896a9fc07b74f7cf,2026-07-23 08:19:09,Report Details Kalshi-Polymarket Rivalry and FBI Search,报道披露Kalshi与Polymarket冲突,"[""BlockBeats文章""]",0.4
49263ee2797d07f8,2026-07-23 07:27:17,"CertiK says stolen funds swapped into 3,916 ETH via Tornado Cash",CertiK：赃款换成3916枚ETH并转入Tornado,"[""X/CertiKAlert""]",0.423
cef2cbbe8114abcf,2026-07-23 07:27:17,"CertiK says stolen funds moved as 3,916.1 ETH to Tornado Cash",CertiK称3916.1枚ETH被转入Tornado Cash,"[""X/CertiKAlert""]",0.404
1b34f29a96316248,2026-07-23 07:23:30,SlowMist flags $7.5M VerusCoin exploit,SlowMist预警Verus损失约750万美元,"[""X/SlowMist_Team""]",0.419
92c046b4d4cc8c7e,2026-07-23 07:23:30,SlowMist flags VerusCoin exploit with $7.5M loss,SlowMist警报：VerusCoin损失约750万美元,"[""X/SlowMist_Team""]",0.396
4c2aa4e9a93cf12a,2026-07-23 06:41:50,CertiK details attacker setup in Verus cross-chain exploit,CertiK披露Verus跨链攻击路径,"[""X/CertiKAlert""]",0.386
8139afbc976c3f16,2026-07-23 06:41:50,CertiK details Verus exploit setup via 0.01 VRSC bridge request,CertiK披露Verus漏洞利用路径,"[""X/CertiKAlert""]",0.351
1dfac54e65cd5682,2026-07-23 06:03:51,Injective schedules Final Demo Day for July 25,Injective将于7月25日举行最终路演日,"[""CoinMarketCal""]",0.378
59f17a70ac2b3ce3,2026-07-23 05:45:18,Goldman Raises Alphabet Target as Cloud Grows 82%,高盛上调Alphabet目标价,"[""BlockBeats文章""]",0.407
f44b842966dc9605,2026-07-23 05:45:18,Goldman Raises Alphabet Target to $440 After Strong Q2,高盛上调Alphabet目标价至440美元,"[""BlockBeats文章""]",0.417
2b69ae400632d4e3,2026-07-23 05:43:14,CertiK flags $7.53M cross-chain transfer verification flaw,CertiK警示753万美元跨链验证漏洞,"[""X/CertiKAlert""]",0.404
521580a3780212d4,2026-07-23 05:43:14,CertiK flags $7.53M cross-chain draining exploit,CertiK警报：跨链漏洞涉753万美元,"[""X/CertiKAlert""]",0.367
1282c33166f5569b,2026-07-23 04:51:19,Verus Ethereum bridge exploited for about $7.53 million,Verus以太坊桥遭约753万美元攻击,"[""X/CertiKAlert""]",0.448
3c4d49d761dc418c,2026-07-23 04:51:19,CertiK flags $7.53M exploit on Verus Ethereum bridge,CertiK称Verus以太坊桥遭753万美元攻击,"[""X/CertiKAlert""]",0.368
2a3ee11381603af5,2026-07-23 01:35:03,AFX Bridge on Arbitrum Exploited for $24M USDC,Arbitrum上AFX桥遭窃2400万美元USDC,"[""TheDefiant""]",0.411
94804a9e071fe257,2026-07-23 01:35:03,AFX Bridge on Arbitrum Loses $24M in USDC Exploit,Arbitrum上AFX桥遭2400万美元攻击,"[""TheDefiant""]",0.404
0e3fcb2864d8f687,2026-07-23 01:30:10,Binance Futures to List POPMARTUSDT Perpetual Contract,币安合约将上线POPMARTUSDT永续,"[""币安上币公告""]",0.368
